   0.00000    1.000000000000000    1.000000000000000    1.000000000000000    1.000000000000000    1.000000000000000
   0.01000    1.010098948887015    1.010092765320739    1.010082459629303    1.010049483536327    1.009894951141277
   0.02000    1.020399663511756    1.020374165525466    1.020331673128984    1.020195733125966    1.019559237857732
   0.03000    1.030908113329210    1.030848954952512    1.030750380285889    1.030435131281512    1.028961247733982
   0.04000    1.041630499568877    1.041522020874583    1.041341298341795    1.040763617804533    1.038068498171750
   0.05000    1.052573266254254    1.052398386304067    1.052107113323396    1.051176662455273    1.046847845180427
   0.06000    1.063743111833562    1.063483212690526    1.063050470463168    1.061669237088964    1.055265722982818
   0.07000    1.075147001459695    1.074781802482011    1.074173963635749    1.072235787414490    1.063288413300304
   0.08000    1.086792179959882    1.086299601517918    1.085480123729652    1.082870204560525    1.070882342195298
   0.09000    1.098686185538247    1.098042201216841    1.096971405869146    1.093565796666284    1.078014401290581
   0.10000    1.110836864257345    1.110015340518010    1.108650175396232    1.104315260748465    1.084652289093281
   0.11000    1.123252385347757    1.122224907529529    1.120518692517642    1.115110655132821    1.090764867073068
   0.12000    1.135941257398159    1.134676940830621    1.132579095516955    1.125943372777612    1.096322524133787
   0.13000    1.148912345481645    1.147377630368348    1.144833382427224    1.136804115856772    1.101297542234264
   0.14000    1.162174889277825    1.160333317881819    1.157283391055148    1.147682872012222    1.105664455217116
   0.15000    1.175738522254073    1.173550496778553    1.169930777243805    1.158568892726985    1.109400392450458
   0.16000    1.189613291973411    1.187035811378416    1.182776991257624    1.169450674312470    1.112485398724962
   0.17000    1.203809681600867    1.200796055430247    1.195823252170595    1.180315942043752    1.114902722013233
   0.18000    1.218338632684724    1.214838169794860    1.209070520137079    1.191151638014492    1.116639061208883
   0.19000    1.233211569293840    1.229169239175466    1.222519466424137    1.201943913317046    1.117684766817668
   0.20000    1.248440423597306    1.243796487762486    1.236170441085372    1.212678125181665    1.118033988749895
   0.21000    1.264037662977872    1.258727273644292    1.250023438159200    1.223338839729770    1.117684766817668
   0.22000    1.280016318776068    1.273969081818219    1.264078058279607    1.233909841008210    1.116639061208883
   0.23000    1.296390016767500    1.289529515617402    1.278333468595225    1.244374146972093    1.114902722013233
   0.24000    1.313173009481543    1.305416286348192    1.292788359903499    1.254714033071239    1.112485398724962
   0.25000    1.330380210475479    1.321637200910180    1.307440900921227    1.264911064067352    1.109400392450458
   0.26000    1.348027230683916    1.338200147145927    1.322288689631614    1.274946134663692    1.105664455217116
   0.27000    1.366130416969126    1.355113076640280    1.337328701671602    1.284799519464513    1.101297542234264
   0.28000    1.384706893003437    1.372383984659559    1.352557235752491    1.294450932696244    1.096322524133786
   0.29000    1.403774602620128    1.390020886888777    1.367969856142342    1.303879598015234    1.090764867073068
   0.30000    1.423352355773930    1.408031792590381    1.383561332281214    1.313064328597226    1.084652289093281
   0.31000    1.443459877256268    1.426424673770686    1.399325575650570    1.321983617551726    1.078014401290581
   0.32000    1.464117858313314    1.445207429900328    1.415255574077140    1.330615738530874    1.070882342195298
   0.33000    1.485348011316514    1.464387847692677    1.431343323719648    1.338938856209239    1.063288413300304
   0.34000    1.507173127634968    1.483973555399482    1.447579759065003    1.346931146100913    1.055265722982818
   0.35000    1.529617138856449    1.503971971036353    1.463954681349170    1.354570922957193    1.046847845180427
   0.36000    1.552705181498128    1.524390243902439    1.480456685917499    1.361836776757108    1.038068498171750
   0.37000    1.576463665338498    1.545235188709502    1.497073089149865    1.368707715069901    1.028961247733982
   0.38000    1.600920345487480    1.566513211586381    1.513789855697524    1.375163310340230    1.019559237857732
   0.39000    1.626104398290978    1.588230227176700    1.530591526910471    1.381183850430977    1.009894951141277
   0.40000    1.652046501137725    1.610391566002077    1.547461151475432    1.386750490563073    1.000000000000000
   0.41000    1.678778916198106    1.633001871221990    1.564380219433759    1.391845404625034    0.989904948940698
   0.42000    1.706335578074624    1.656064983887103    1.581328600903230    1.396451933694864    0.979639167383865
   0.43000    1.734752185278679    1.679583815758279    1.598284490985066    1.400554729531098    0.969230711879841
   0.44000    1.764066295365154    1.703560208752242    1.615224362493392    1.404139890754326    0.958706236059213
   0.45000    1.794317423450454    1.727994780081252    1.632122928294128    1.407195089460584    0.948090926279955
   0.46000    1.825547143706119    1.752886752183392    1.648953115177927    1.409709686086502    0.937408460674488
   0.47000    1.857799193252510    1.778233766598269    1.665686051310449    1.411674830484244    0.926680989146858
   0.48000    1.891119577667743    1.804031681037285    1.682291069395030    1.413083547360554    0.915929131809140
   0.49000    1.925556677066653    1.830274349036255    1.698735727738907    1.413930804485160    0.905171993361798
   0.50000    1.961161351381840    1.856953381770518    1.714985851425089    1.414213562373095    0.894427190999916
   0.51000    1.997987043080055    1.884057891869026    1.731005595747746    1.413930804485160    0.883710893551444
   0.52000    2.036089875055828    1.911574219395675    1.746757533959661    1.413083547360554    0.873037869711973
   0.53000    2.075528740840396    1.939485640585376    1.762202771196299    1.411674830484244    0.862421543421246
   0.54000    2.116365383523678    1.967772060441368    1.777301086173862    1.409709686086502    0.851874054619982
   0.55000    2.158664458881728    1.996409690931557    1.792011101901568    1.407195089460584    0.841406323823342
   0.56000    2.202493577097596    2.025370717276119    1.806290486197114    1.404139890754326    0.831028119143167
   0.57000    2.247923316119529    2.054622955705816    1.820096182247934    1.400554729531098    0.820748124579854
   0.58000    2.295027198069479    2.084129507096192    1.833384668822767    1.396451933694864    0.810574008582977
   0.59000    2.343881618141769    2.113848412047854    1.846112249016306    1.391845404625034    0.800512492044876
